linha_csv;demandante;situacao;motivo;plano;numero_item;classe;valor_total;descricao
2303;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;814;4240;28200.3;ESCADA PROLONGÁVEL. O comprimento deverá ser ajustável e constituído por duas partes, uma fixa e outra móvel | 449052
2304;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;815;9290;70000.0;Point of Care Ultrasound (POCUS) | 339039
2305;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;816;9290;22500.0;Administração de Containers Docker (4Linux) | 339039
2306;DIMAT;publicado com pendência;unidade_fornecimento_ausente;170394;817;7110;105000.0;Móveis escolares CADEIRA UNIVERSITÁRIA FIXA | 449052
2311;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;818;9290;37500.0;Mecânico Célula Reciclagem AS350 B3, B3+ e H125 | 339039
2312;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;819;9290;14400.0;Curso de AutoCAD e Revit | 339039
2313;DIMAT;publicado com pendência;unidade_fornecimento_ausente;170394;820;7920;360.0;Artigos e utensílios para limpeza Esponja limpeza, material: espuma de poliéster ou nylon, apresentação: dupla face (macia e áspera),dimensões aproximadas: 110 x 75 x 20mm (c x l x a) | 339030
2319;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;822;9290;32500.0;Especialização em Containers, Docker e Kubernetes (4Linux) | 339039
2324;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;824;4240;5000.0;COLETE DE CÃES PARA ALTURA. Colete destinado à utilização de cães em atividades em altura, confeccionado em material resistente, com costuras reforçadas e alças ajustáveis para adequada fixação ao animal. Deve possuir sistema seguro de fechamento | 449052
2325;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;825;9290;69800.0;Pre Hospital Trauma Life Support (PHTLS) | 339039
2326;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;826;9290;27500.0;Kubernetes Administrator (CKA) (4Linux) | 339039
2331;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;828;6910;950.0;GUIA RETRÁTIL. Guia retrátil, confeccionada em nylon | 339030
2332;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;829;9290;91000.0;Qualificação de Tipo Célula AS350 B3, B3+ e H125 | 339039
2333;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;830;9290;22500.0;Segurança em Servidores Linux (4Linux) | 339039
2334;DIMAT;publicado com pendência;unidade_fornecimento_ausente;170394;831;7920;10110.24;Artigos e utensílios para limpeza Cesto para lixo, material: metal aramado, capacidade: 40 l | 339030
2338;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;832;7920;600.0;PÁ COLETORA DE DEJETOS CANINOS. Pá de uso profissional, em alumínio com dois cabos de, no mínimo, 80 cm de comprimento e, no mínimo, 7x8 cm de diâmetro | 339030
2339;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;833;9290;43800.0;Pediatric Advanced Life Support (PALS) | 339039
2340;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;834;9290;20000.0;DevSecOps (FIAP) | 339039
2345;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;836;6505;2200.0;"VERMÍFUGO. Com princípio ativo a base de Febantel, Pamoato de Pirantel e Prazinquantel, com palatabilizante e dosagem total para cão adulto entre 20 a 40 Kg (""Drontal plus"" ou similar) | 339030"
2346;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;837;9290;45000.0;Inspeção de Pás do rotor principal e rotor de cauda AS350/H125 | 339039
2347;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;838;9290;22500.0;Observabilidade com Grafana, Prometheus e Loki (4Linux) | 339039
2352;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;840;6505;930.0;ECTOPARASITICIDA TÓPICO PARA CÃES (SPOT-ON). Produto veterinário do tipo pipeta antipulgas e carrapatos, indicado para cães na faixa de 10 a 25 kg, para controle e prevenção de ectoparasitas | 339030
2353;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;841;9290;33800.0;Advanced Cardiologic Life Support (ACLS) | 339039
2354;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;842;9290;60000.0;Pós-Tech DevOps e Cloud Computing (FIAP) | 339039
2355;COMAP;publicado com pendência;unidade_fornecimento_ausente,classe_sugerida;170394;843;5412;3085000.0;40º GBM - Construção - Vila Estrutural (Tipo C) | 449051
2356;DIMAT;publicado com pendência;unidade_fornecimento_ausente;170394;844;9290;71800.0;Serviços de instrução e orientação profissional CURSO de elaboração e fabricação de Termo de Referência (TR) e Estudos Técnicos Preliminares (ETP) de acordo com a nova Lei de Licitações nº 14.133/2021 | 339039
2361;GBS;publicado com pendência;unidade_fornecimento_ausente,mes_ausente;170394;845;4240;171760.0;VISEIRA FULL FACE PARA CAPACETE DE SALVAMENTO. Equipamento de proteção individual destinado à proteção integral da face e dos olhos, devendo ser adequado e compatível com o capacete de salvamento. Deve oferecer boa visibilidade | 449052
2362;COMAV;publicado com pendência;unidade_fornecimento_ausente;170394;846;8729;3277761.2;MANUTENÇÃO PEÇAS E SERVIÇO AERONAVE PA 18 | 339039
2363;GPCIV;publicado com pendência;unidade_fornecimento_ausente;170394;847;5935;2000.0;EXTENSÃO em fio paralelo, quantidade condutores: 2, bitola: 1,5mm², comprimento: 10m | 339030
2364;DIREN;publicado com pendência;unidade_fornecimento_ausente;170394;848;9290;153000.0;Contratação de empresa especializada em ministrar treinamentos teórico e treinamento prático em simulador de voo em aeronave Air Tractor 802F | 339039
2365;DITIC;publicado com pendência;unidade_fornecimento_ausente;170394;849;7080;423480.0;Aquisição de Access Points (rede sem fio) | 449052
5;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;3;6530;3159.52;Conector tipo bico para oxigênio medicinal, destinado à ligação segura entre fonte de oxigênio e dispositivos de administração respiratória, confeccionado em material resistente e compatível com sistemas de oxigenoterapia | 449052
12;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;6;6530;21106.0;Frasco aspirador tipo Venturi para oxigenoterapia, confeccionado em material plástico resistente, destinado à administração controlada de oxigênio por meio de sistema Venturi | 449052
19;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;9;6530;1998.0;Frasco coletor para aspiração de secreções, confeccionado em vidro resistente, reutilizável e compatível com sistemas de sucção hospitalar | 449052
33;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;15;6530;360.0;Seringa descartável de 1 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 12unid) | 449052
40;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;18;6530;2880.0;Seringa descartável de 10 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 250 unid) | 449052
47;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;21;6530;5460.0;Seringa descartável de 20 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 250 unid) | 449052
54;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;24;6530;1140.0;Seringa descartável de 3 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 100 unid) | 449052
61;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;27;6530;1225.0;Seringa descartável de 5 mL, estéril, com ou sem agulha, destinada à administração de medicamentos e procedimentos. (pacote com 100 unid) | 449052
68;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;30;6530;6800.0;Tirante aranha, conjunto de contenção e imobilização para resgate, confeccionado em material resistente e ajustável | 449052
74;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;31;8715;1300000.0;Prestação de serviços de manutenções preventiva e corretiva e fornecimento de peças genuínas/originais para compressores de alta pressão da marca BAUER, modelo DMT 10 | 339039
76;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;33;6515;3720.0;Sensor para monitorização do índice biespectral (BIS): sensor descartável para captação de sinais eletroencefalográficos (EEG) frontais | 449052
86;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;37;6530;42280.0;Tirante solteiro, cinta de fixação individual para imobilização e transporte de pacientes, confeccionada em material resistente | 449052
93;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;40;4230;5462.64;Avental branco em PVC, impermeável, destinado à proteção do usuário em atividades de limpeza e higienização | 449052
100;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;43;4230;93.78;Balde preto, capacidade de 12 L, confeccionado em material resistente, para uso geral | 449052
107;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;46;4230;293.4;Borrifador tipo galão, recipiente pulverizador de maior capacidade, destinado à | 449052
114;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;49;8115;44.0;Caixa organizadora com tampa, capacidade de 20 L, confeccionada em material plástico resistente | 339030
121;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;52;8115;65.0;Caixa organizadora com tampa, capacidade de 50 L, confeccionada em material plástico resistente | 339030
128;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;55;4230;440.0;Capote descartável, confeccionado em material resistente, destinado à proteção individual em procedimentos e atividades de limpeza. (pacote com 100 unid) | 449052
135;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;58;7920;2112.0;Esponja para limpeza, material abrasivo ou macio | 339030
142;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;61;7920;3168.0;Fibra de limpeza pesada, material abrasivo destinado à remoção de sujidades difíceis em superfícies laváveis | 339030
149;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;64;8465;24035.0;Filtro HEPA, elemento filtrante de alta eficiência para retenção de partículas, utilizado em sistemas de ventilação ou purificação | 339030
155;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;65;7930;237311.87;Aquisição de materiais para pintura e serigrafia das viaturas operacionais do CBMDF | 339030
157;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;67;8599;3850000.0;(34761)Aquisição Licença de Software, Contratação de plataforma de solução integrada de promoção da saúde integral e bem-estar, acesso à rede de academias credenciadas no país, aplicativos de autocuidado (sono, saúde mental, finanças) | 339039
167;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;71;4230;7200.0;Macacão para limpeza descartável, confeccionado em material de proteção, destinado ao uso único em atividades de limpeza | 449052
174;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;74;4230;360.0;Macacão para limpeza reutilizável, confeccionado em material resistente e lavável, destinado à proteção durante atividades de limpeza | 449052
181;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;77;4230;26352.0;Pano multiuso branco, tipo flanela, medindo 60 x 40 cm, destinado à limpeza geral de superfícies | 449052
188;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;80;4230;80976.0;Touca descartável, confeccionada em material leve e hipoalergênico, destinada à proteção e contenção dos cabelos em atividades de limpeza e procedimentos | 449052
195;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;83;6140;1500.0;CARREGADOR DE PILHA PARA 9V | 339030
202;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;86;8415;4500.0;CONTRATO DE MAQUIAGEM PARA SIMULAÇÃO REALÍSTICA | 339030
209;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;89;6530;187500.0;DEA DE TREINAMENTO | 449052
216;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;92;7690;14000.0;PHTLS - ATENDIMENTO PRÉ-HOSPITALAR AO TRAUMATIZADO | 339030
236;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;99;4910;215336.47;Aquisição de ferramental para as oficinas do CEMEV | 449052
238;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;101;6530;18000.0;Aparelho de Biofeedback p/Fisioterapia Pélvica | 449052
248;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;105;6530;1134.0;Sonda nasogástrica nº 12, estéril, descartável, indicada para introdução por via nasal no trato digestivo. (pacote com 20 unid) | 449052
255;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;108;6530;1134.0;Sonda nasogástrica nº 14, estéril, descartável, indicada para introdução por via nasal no trato digestivo.(pacote com 20 unid) | 449052
262;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;111;6530;588.0;Sonda nasogástrica nº 16, estéril, descartável, indicada para introdução por via nasal no trato digestivo. (pacote com 20 unid) | 449052
269;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;114;6530;1050.0;Sonda nasogástrica nº 18, estéril, descartável, indicada para introdução por via nasal no trato digestivo. (pacote com 20 unid) | 449052
276;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;117;6530;798.0;Sonda nasogástrica nº 20, estéril, descartável, indicada para introdução por via nasal no trato digestivo. (pacote com 20 unid) | 449052
283;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;120;6530;1134.0;Sonda nasogástrica nº 6, estéril, descartável, indicada para introdução por via nasal no trato digestivo. (pacote com 20 unid) | 449052
290;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;123;6530;630.0;Sonda nasogástrica nº 8, estéril, descartável, indicada para introdução por via nasal no trato digestivo. (pacote com 20 unid) | 449052
297;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;126;6530;300.0;Sonda para aspiração traqueal nº 12, estéril, descartável, destinada à aspiração de secreções das vias aéreas | 449052
304;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;129;6530;300.0;Sonda para aspiração traqueal nº 8, estéril, descartável, destinada à aspiração de secreções das vias aéreas | 449052
310;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;131;6515;1499.34;Conjunto de estiletes maleáveis | 449052
311;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;132;6530;50.0;Sonda para aspiração traqueal nº 10, estéril, descartável, destinada à aspiração de secreções das vias aéreas | 449052
317;CEMEV;publicado com pendência;unidade_fornecimento_ausente;170495;133;1821;37810.5;Contratação de serviço de acesso a plataformas digitais e bancos de dados especializados em informações técnicas automotivas, peças, serviços, diagnóstico e manutenção veicular | 339039
328;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;138;6515;903.04;Estojo de inox perfurado, Tamanho: 26x12x06 CM, Material: Aço Inoxidável | 449052
329;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;139;6530;300.0;Sonda para aspiração traqueal nº 14, estéril, descartável, destinada à aspiração de secreções das vias aéreas | 449052
335;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;141;6515;5216.8;Porta espéculo CM, Material: Aço Inoxidável, Esterilidade: Esterilizável Holder, Modelo: Porta Espéculo De Holder Tipo: Braço Articulado, Comprimento Total: 30 | 449052
336;GAEPH;publicado com pendência;unidade_fornecimento_ausente;170495;142;6530;300.0;Sonda para aspiração traqueal nº 4, estéril, descartável, destinada à aspiração de secreções das vias aéreas | 449052
342;POMED;publicado com pendência;unidade_fornecimento_ausente;170495;144;6505;5000.0;Aquisição de Medicações e Insumos para tratamento de varizes | 339030
