GND,DESCRIÇÃO GND,CÓD CLASSE CATMAT/CATSER,DEMANDANTE,CLASSE,DESCRIÇÃO DO OBJETO,MÊS PRETENDIDO PARA A ENTREGA DA CONTRATAÇÃO,QUANTIDADE,VALOR UNITÁRIO,VALOR TOTAL,VALOR DE PRIORIDADE DEMANDANTE,PRIORIDADE DO DEMANDANTE,PRIORIDADE DA ÁREA TÉCNICA,CÓDIGO GND,,
33903009,MATERIAL FARMACOLOGICO,6505,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - DROGAS E MEDICAMENTOS","(ID 16429) CLORETO DE SODIO 0,9 % SOLUÇAO INJETAVEL BOLSA OU FRASCO 1000 ML SISTEMA FECHADO DE INFUSAO. Características adicionais: Deve ser livre de vazamentos; permitir o escoamento do conteúdo total da embalagem; possuir cobertura que protege o(s) sítio (s) de acesso da embalagem. O recipiente deve possuir transparência que possibilite a verificação do aspecto e limpidez da solução. O sítio de injeção não deve apresentar vazamentos após a punção e remoção da cânula (caso aplicável). O sítio de infusão deve possibilitar a perfuração manual com a ponta perfurante de um equipo e deve apresentar boa conectividade com o equipo, promovendo a vedação e segurando firmemente a ponta perfurante quando sujeita a tração. A alça de sustentação deve permitir pendurar o recipiente no suporte de soro e ser resistente a tração. Medida: Unidade",FEVEREIRO,1000,"8,69","R$ 8.690,00",1,48º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,POMED,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,(ID 24884) Prestação de serviço para capacitação - Curso para ACLS (Suporte Avançado de vida em Cardiologia). Medida: Unidade,JULHO,30,2000,"R$ 60.000,00",3,48º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-27405) - Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm.",MAIO,1056,"7,6","R$ 8.025,60",83,48º,,,,
44905260,"EQUIPAMENTOS, PECAS E ACESSORIOS MARITIMOS",2010,GBS,MATERIAL - EQUIPAMENTOS PARA NAVIOS E EMBARCACOES - EQUIPAMENTOS DE PROPULSÃO DE NAVIOS E EMBARCAÇÕES,"MOTOR DE POPA DE 15HP. Motor de popa para propulsão de botes, de fácil manutenção, equipado com protetor de hélice removível. Demais especificações conforme Termo de Referência.",,6,16000,"R$ 96.000,00",85,48º,,,,
44905206,APARELHOS E EQUIPAMENTOS DE COMUNICACAO,5895,COMAV,"MATERIAL - EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE - EQUIPAMENTOS DIVERSOS PARA COMUNICAÇÕES","(ID-45017) - Aparelhos e equipamentos de comunicação portáteis ou transportáveis, AQUISIÇÃO, Descrição: de Sistema de Intercomunicação aeronáutica sem fio para aeronaves, conforme especificações constantes no Termo de Referência. Medida: Peça",MARÇO,1,1891745,"R$ 1.891.745,00",91,48º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,"CUSTOS COM DIÁRIAS E PASSAGENS Ofício 934 (203544026) - 00053-00046552/2026-41 Curso Expedito de Controle de Corrosão em Aeronaves (C-EXP-

CORAV) MB - São Pedro da Aldeia/RJ",,1,0,"R$ 0,00",9,48º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43900) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (31mm – NUMERAÇÃO: 15/05)
 
 Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 31mm. Diâmetro/Conicidade (taper): #15/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,4,"167,2","R$ 668,80",1,490º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43902) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 45/01)
 
 Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #45/01. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,491º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43904) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 25/05)
 
 Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #25/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,492º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43906) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 25/04) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #25/04. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,493º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43907) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 25/01) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #25/01. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,494º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43908) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 30/05) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #30/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,495º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43910) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 35/03) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #35/03. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,496º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43911) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 35/05) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #35/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,497º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43912) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 40/05) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #40/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,498º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43913) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (31mm – NUMERAÇÃO: 25/05) Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 31mm. Diâmetro/Conicidade (taper): #25/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,4,"167,2","R$ 668,80",1,499º,,,,
33903025,MATERIAL P/ MANUTENCAO DE BENS MOVEIS,3439,DIMAT,"MATERIAL - MAQUINAS PARA TRABALHO EM METAIS - SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E FORTES","(ID 12693) - Máquinas, bonecas e equipamentos diversos FURADEIRA /PARAFUSADEIRA, de impacto a bateria, com voltagem de operação de no mínimo 20 volts, mandril de aperto rápido sem chave de 1/2 polegada, gatilho eletrônico com velocidade variável e reversível, com trava de segurança",JULHO,5,"R$ 1.199,00","R$ 5.995,00",16,49º,,,,
33903009,MATERIAL FARMACOLOGICO,6505,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - DROGAS E MEDICAMENTOS",(ID 20431) LIDOCAÍNA SOLUÇÃO TÓPICA SPRAY 100MG/ML FRASCO 50 ML Medida: Frasco,FEVEREIRO,5,145,"R$ 725,00",1,49º,,,,
33903958,SERVICOS DE TELECOMUNICACOES,8413,POMED,SERVIÇO - SERVIÇOS DE TELECOMUNICAÇÕES E DE DISTRIBUIÇÃO DE PROGRAMAS - SERVIÇOS DE TELECOMUNICAÇÕES MÓVEIS,(ID 14187) Contratação de empresa para prestação de serviços de instalação e fornecimento de materiais diversos de placas de sinalização interna e externa. Medida: Unidade,JULHO,1,530000,"R$ 530.000,00",3,49º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-27405) - Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm.",MAIO,1166,"7,6","R$ 8.861,60",83,49º,,,,
44905258,EQUIPAMENTOS DE MERGULHO E SALVAMENTO,4220,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA MERGULHO E SALVAMENTO MARÍTIMO","MANGUEIRA DE 70CM PARA CILINDRO DE EMERGÊNCIA. Mangueira de baixa pressão para montagem em regulador de primeiro estágio de
mergulho autônomo, porém, dividida em dois chicotes empatados cada um deles com sistema de engate rápido fabricado em aço inox, sendo um dos chicotes com engate tipo “macho” e o outro com engate tipo “fêmea”. Demais especificações conforme Termo de Referência.
",,24,1550,"R$ 37.200,00",85,49º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,COMAV,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-16403) - Peças e acessórios para móveis, equipamentos e utensílios médico-hospitalar, odontológico, Fornecimento de peças para manutenção em equipamentos DESFIBRILADORES EXTERNOS AUTOMÁTICOS, DESFIBRILADOR/CARDIOVERSOR E CARDIOVERSORES, todos marca ZOLL. Medida: Unidade",DEZEMBRO,1,80000,"R$ 80.000,00",91,49º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,contratação de empresa para prestação de serviços de familiarização e ambientação inicial e continuada (refreshment) da aeronave da fabricante TEXTRON CESSNA modelo C208B Grand Caravan,MARÇO,17,19228,"R$ 326.876,00",9,49º,,,,
44905100,OBRAS E INSTALACOES,-7,COMAP,SERVIÇO - SERVIÇOS GERAIS DE CONSTRUÇÃO DOS EDIFÍCIOS - OBRAS CIVIS DE EDIFICACOES PREDIAIS,1º GBM  - Remanescente de obra de reforma - Vila Planalto,JANEIRO,1,"R$ 4.000.000,00","R$ 4.000.000,00",2000,4º,,,,
33903978,LIMPEZA E CONSERVACAO,8533,DIMAT,SERVIÇO - SERVIÇOS DE LIMPEZA - SERVIÇOS GERAIS DE LIMPEZA,"Contratação de empresa especializada na prestação dos serviços de limpeza e conservação, compreendendo o fornecimento de postos de serviços, bem como todo o material e equipamentos necessários e adequados, para atender às necessidades das Unidades Operacionais, Administrativas e Hospitalares do Corpo de Bombeiros Militar do Distrito Federal (CBMDF)",MARÇO,1,"R$ 16.000.000,00","R$ 16.000.000,00",47,4º,,,,
33903001,COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS,9140,CEMEV,"MATERIAL - COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS - ÓLEOS COMBUSTÍVEIS","Aquisição com fornecimento contínuo de óleos lubrificantes para utilização nas viaturas do CBMDF, conforme especificações, quantitativos e condições estabelecidos em Termo de Referência.",JANEIRO,1,"R$ 1.160.624,83","R$ 1.160.624,83",12,4º,,,,
33903036,MATERIAL HOSPITALAR,6532,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS","(ID 21195) UNIDADE HÍBRIDA DE IMAGENOLOGIA DIGITAL PARA TOMOGRAFIAS COMPUTADORIZADAS POR FEIXE CÔNICO, RADIOGRAFIAS PANORÂMICAS E TELERRADIOGRAFIAS.
 Aplicação: Odontologia.
 TIPOS DE EXAMES REALIZADOS:
 Unidade híbrida de Imagenologia com sistema 3 em 1 que realize:
 Tomografias computadorizadas por feixe cônico dos maxilares, região das articulações temporomandibulares e região maxilofacial;
 Radiografias panorâmicas convencionais de adulto, dispondo de programas específicos para panorâmicas para pacientes infantis com redução da dose de radiação e de exposição, panorâmica com ampliação constante;
 Radiografias da região das articulações temporomandibulares com boca aberta e fechada e programas específicos para seios da face;
 Telerradiografias com filtro para tecidos moles;
 Radiografias póstero-anteriores, ântero-posteriores e lateral de face, seios da face, submento-vértice e carpal. Medida: Unidade",MARÇO,1,"455527,15","R$ 455.527,15",1,4º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 43799) ELETROCARDIÓGRAFO DIGITAL.Tela LCD, descrição: colorida (mínimo de 7 polegadas) que permite a prévia do traçado.
 Térmica de alta resolução.Filtros digitais contra interferências (rede elétrica e tremores musculares), detecção de marca-passo e laudo interpretativo automático. Demais especificações do Termo de Referência. Medida: Unidade",JULHO,1,20000,"R$ 20.000,00",5,4º,,,,
44905245,EQUIPAMENTOS DE TIC - IMPRESSORAS,7020,CEABM,"MATERIAL - INFORMÁTICA - EQUIPAMENTOS, PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC - IMPRESSORAS","toners, cartuchos",JUNHO,24,200,"R$ 4.800,00",6,4º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-27622) - Aparelhos e utensílios hospitalares, CO-oxímetro portátil de pulso: Faixa de precisão da saturação de oxigênio (%SpO2) mínima de 70 –100%, Faixa de precisão da frequência de pulso (PR) mínima 25 – 240 bpm, Faixa de precisão de carboxiemoglobina (%SpCO) mínima 1 – 40%, Monitoramento contínuo, Alimentação interna à pilha, com autonomia mínima de 16h. Necessários: Estojo de transporte, Cabos acessórios e Garantia. Medida: Unidade",MARÇO,104,40000,"R$ 4.160.000,00",98,4º,,,,
